,player_id,player,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,all_star,roy,smoy,dpoy,mip,mvp,All-League,All-Defense,All-Rookie,Finals MVP,Champion,HOFer
3718,3768,Kasib Powell,35,95,8.0,33.0,27,62,6,9,8.0,36.0,44.0,18,9.0,2.0,5.0,18,84,0,0,0,0,0,0,0,0,0,0,0,0
3719,3769,Keith Langford,1,4,0.0,0.0,1,4,0,0,0.0,2.0,2.0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3720,3771,Kosta Perović,3,10,0.0,0.0,3,10,4,6,6.0,7.0,13.0,1,0.0,2.0,1.0,6,10,0,0,0,0,0,0,0,0,0,0,0,0
3721,3772,Kyrylo Fesenko,125,252,0.0,2.0,125,250,55,134,97.0,172.0,269.0,40,19.0,53.0,66.0,224,305,0,0,0,0,0,0,0,0,0,0,0,0
3722,3773,Lance Allred,1,4,0.0,0.0,1,4,1,2,0.0,1.0,1.0,0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3723,3774,Luis Scola,3669,7442,92.0,271.0,3577,7171,1452,1961,1335.0,3606.0,4941.0,1194,474.0,224.0,1121.0,2037,8882,0,0,0,0,0,0,0,0,5,0,0,0
3724,3777,Marcus Williams,12,42,0.0,0.0,12,42,0,0,8.0,16.0,24.0,6,2.0,2.0,0.0,7,24,0,0,0,0,0,0,0,0,0,0,0,0
3725,3778,Mario West,56,125,2.0,10.0,54,115,40,71,60.0,82.0,142.0,51,45.0,8.0,31.0,134,154,0,0,0,0,0,0,0,0,0,0,0,0
3726,3780,Mike Harris,81,181,0.0,6.0,81,175,50,66,61.0,79.0,140.0,15,32.0,13.0,39.0,82,212,0,0,0,0,0,0,0,0,0,0,0,0
3727,3781,Morris Almond,43,113,7.0,24.0,36,89,26,35,10.0,36.0,46.0,12,12.0,4.0,19.0,42,119,0,0,0,0,0,0,0,0,0,0,0,0
3728,3782,Nick Fazekas,92,164,0.0,4.0,92,160,30,44,68.0,110.0,178.0,22,16.0,22.0,26.0,50,214,0,0,0,0,0,0,0,0,0,0,0,0
3729,3784,Oleksiy Pecherov,160,414,45.0,155.0,115,259,73,92,88.0,178.0,266.0,20,21.0,22.0,59.0,119,438,0,0,0,0,0,0,0,0,0,0,0,0
3730,3785,Ramon Sessions,3145,7324,313.0,965.0,2832,6359,2818,3563,439.0,2000.0,2439.0,3760,608.0,66.0,1578.0,1234,9421,0,0,0,0,0,0,0,0,0,0,0,0
3731,3786,Rodney Stuckey,2904,6870,276.0,921.0,2628,5949,2101,2551,419.0,1493.0,1912.0,2333,568.0,94.0,1181.0,1346,8185,0,0,0,0,0,0,0,0,3,0,0,0
3732,3787,Sean Williams,243,470,0.0,1.0,243,469,135,210,196.0,301.0,497.0,52,51.0,170.0,130.0,342,621,0,0,0,0,0,0,0,0,0,0,0,0
3733,3788,Spencer Hawes,2988,6523,512.0,1415.0,2476,5108,834,1141,1160.0,3584.0,4744.0,1592,323.0,776.0,1193.0,2023,7322,0,0,0,0,0,0,0,0,0,0,0,0
3734,3789,Stéphane Lasme,64,142,0.0,0.0,64,142,38,64,52.0,54.0,106.0,6,26.0,44.0,30.0,70,166,0,0,0,0,0,0,0,0,0,0,0,0
3735,3790,Taurean Green,14,50,4.0,22.0,10,28,22,24,0.0,20.0,20.0,22,4.0,0.0,18.0,10,54,0,0,0,0,0,0,0,0,0,0,0,0
3736,3792,Thomas Gardner,18,59,7.0,35.0,11,24,2,6,3.0,8.0,11.0,3,4.0,1.0,7.0,8,45,0,0,0,0,0,0,0,0,0,0,0,0
3737,3794,Yi Jianlian,813,2012,75.0,225.0,738,1787,447,573,379.0,960.0,1339.0,192,136.0,184.0,302.0,618,2148,0,0,0,0,0,0,0,0,0,0,0,0
3738,3795,Alexis Ajinça,704,1416,24.0,76.0,680,1340,264,333,363.0,865.0,1228.0,153,113.0,200.0,267.0,734,1696,0,0,0,0,0,0,0,0,0,0,1,0
3739,3796,Anthony Morrow,2118,4777,864.0,2113.0,1254,2664,662,750,332.0,944.0,1276.0,532,354.0,78.0,394.0,984,5762,0,0,0,0,0,0,0,0,0,0,0,0
3740,3797,Anthony Randolph,800,1758,21.0,87.0,779,1671,473,647,378.0,860.0,1238.0,220,172.0,248.0,351.0,518,2094,0,0,0,0,0,0,0,0,0,0,0,0
3741,3799,Bobby Brown,500,1312,167.0,531.0,333,781,97,120,46.0,147.0,193.0,435,77.0,8.0,232.0,285,1264,0,0,0,0,0,0,0,0,0,0,0,0
3742,3800,Brandon Rush,1220,2861,522.0,1300.0,698,1561,288,408,187.0,1226.0,1413.0,468,222.0,262.0,400.0,620,3250,0,0,0,0,0,0,0,0,0,0,1,0
3743,3802,Cartier Martin,591,1498,294.0,786.0,297,712,223,302,126.0,515.0,641.0,170,135.0,35.0,181.0,436,1699,0,0,0,0,0,0,0,0,0,0,0,0
3744,3803,Chris Douglas-Roberts,574,1309,84.0,255.0,490,1054,339,408,83.0,389.0,472.0,254,128.0,55.0,200.0,287,1571,0,0,0,0,0,0,0,0,0,0,0,0
3745,3806,D.J. White,459,906,1.0,5.0,458,901,159,221,160.0,435.0,595.0,99,51.0,77.0,79.0,276,1078,0,0,0,0,0,0,0,0,0,0,0,0
3746,3808,Darnell Jackson,132,304,5.0,21.0,127,283,62,96,99.0,126.0,225.0,30,26.0,15.0,63.0,180,331,0,0,0,0,0,0,0,0,0,0,0,0
3747,3809,Darrell Arthur,1381,3110,161.0,458.0,1220,2652,359,469,547.0,1221.0,1768.0,409,309.0,307.0,422.0,1234,3282,0,0,0,0,0,0,0,0,0,0,0,0
3748,3811,DeMarcus Nelson,24,54,0.0,3.0,24,51,5,14,6.0,18.0,24.0,13,9.0,2.0,15.0,24,53,0,0,0,0,0,0,0,0,0,0,0,0
3749,3813,Donté Greene,585,1441,165.0,542.0,420,899,206,294,140.0,460.0,600.0,183,111.0,116.0,222.0,373,1541,0,0,0,0,0,0,0,0,0,0,0,0
3750,3814,Dontell Jefferson,11,22,1.0,2.0,10,20,6,9,1.0,11.0,12.0,9,4.0,1.0,6.0,9,29,0,0,0,0,0,0,0,0,0,0,0,0
3751,3818,Greg Oden,317,552,0.0,0.0,317,552,206,313,256.0,400.0,656.0,51,40.0,130.0,138.0,374,840,0,0,0,0,0,0,0,0,0,0,0,0
3752,3819,Hamed Haddadi,165,363,0.0,5.0,165,358,93,152,180.0,303.0,483.0,55,17.0,119.0,123.0,269,423,0,0,0,0,0,0,0,0,0,0,0,0
3753,3820,Henry Walker,506,1097,240.0,631.0,266,466,156,203,70.0,419.0,489.0,193,116.0,30.0,170.0,458,1408,0,0,0,0,0,0,0,0,0,0,0,0
3754,3821,J.J. Hickson,2312,4603,0.0,24.0,2312,4579,1115,1830,1345.0,2761.0,4106.0,517,319.0,358.0,869.0,1165,5739,0,0,0,0,0,0,0,0,0,0,0,0
3755,3822,J.R. Giddens,58,123,0.0,20.0,58,103,26,46,34.0,71.0,105.0,26,19.0,4.0,35.0,59,142,0,0,0,0,0,0,0,0,0,0,0,0
3756,3823,Jason Thompson,2164,4363,11.0,57.0,2153,4306,1018,1546,1296.0,2718.0,4014.0,664,295.0,434.0,762.0,1831,5357,0,0,0,0,0,0,0,0,0,0,0,0
3757,3825,Jawad Williams,127,344,45.0,144.0,82,200,41,57,24.0,109.0,133.0,56,22.0,8.0,35.0,109,340,0,0,0,0,0,0,0,0,0,0,0,0
3758,3827,Joe Alexander,103,251,16.0,47.0,87,204,60,86,46.0,74.0,120.0,44,16.0,30.0,52.0,116,282,0,0,0,0,0,0,0,0,0,0,0,0
3759,3828,Joe Crawford,3,10,1.0,4.0,2,6,2,2,1.0,3.0,4.0,1,1.0,0.0,0.0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
3760,3829,Joey Dorsey,151,286,0.0,1.0,151,285,65,172,214.0,342.0,556.0,57,70.0,46.0,92.0,277,367,0,0,0,0,0,0,0,0,0,0,0,0
3761,3832,Kyle Weaver,134,304,42.0,119.0,92,185,53,72,34.0,124.0,158.0,119,55.0,33.0,80.0,97,363,0,0,0,0,0,0,0,0,0,0,0,0
3762,3834,Malik Hairston,64,125,2.0,12.0,62,113,19,37,24.0,53.0,77.0,29,10.0,16.0,23.0,48,149,0,0,0,0,0,0,0,0,0,0,0,0
3763,3836,Mario Chalmers,2118,5085,801.0,2302.0,1317,2783,1334,1669,235.0,1507.0,1742.0,2642,1038.0,116.0,1312.0,1937,6371,0,0,0,0,0,0,0,0,3,0,2,0
3764,3837,Marreese Speights,2441,5334,235.0,661.0,2206,4673,1133,1427,1093.0,2168.0,3261.0,508,213.0,409.0,694.0,1739,6250,0,0,0,0,0,0,0,0,0,0,1,0
3765,3839,Mike Taylor,110,267,13.0,40.0,97,227,56,81,22.0,65.0,87.0,106,36.0,0.0,73.0,84,289,0,0,0,0,0,0,0,0,0,0,0,0
3766,3840,Nathan Jawai,50,115,0.0,1.0,50,114,26,38,50.0,56.0,106.0,24,10.0,9.0,29.0,61,126,0,0,0,0,0,0,0,0,0,0,0,0
3767,3842,O.J. Mayo,2808,6547,854.0,2287.0,1954,4260,1104,1346,285.0,1421.0,1706.0,1607,559.0,141.0,1130.0,1239,7574,0,0,0,0,0,0,0,0,5,0,0,0
3768,3843,Othello Hunter,15,32,0.0,0.0,15,32,3,9,15.0,21.0,36.0,1,2.0,6.0,5.0,16,33,0,0,0,0,0,0,0,0,0,0,0,0
3769,3844,Rob Kurz,51,131,15.0,38.0,36,93,40,50,33.0,48.0,81.0,20,14.0,19.0,16.0,78,157,0,0,0,0,0,0,0,0,0,0,0,0
3770,3846,Roko Ukić,137,354,14.0,74.0,123,280,53,71,27.0,51.0,78.0,165,31.0,2.0,66.0,83,341,0,0,0,0,0,0,0,0,0,0,0,0
3771,3847,Roy Hibbert,2702,5788,6.0,24.0,2696,5764,1422,1877,1581.0,2744.0,4325.0,906,249.0,1192.0,1070.0,2167,6832,2,0,0,0,0,0,0,3,0,0,0,0
3772,3848,Rudy Fernández,740,1853,413.0,1147.0,327,706,361,430,128.0,480.0,608.0,554,249.0,40.0,286.0,369,2254,0,0,0,0,0,0,0,0,3,0,0,0
3773,3851,Sean Singletary,62,170,20.0,50.0,42,120,36,42,20.0,50.0,70.0,58,22.0,0.0,46.0,90,180,0,0,0,0,0,0,0,0,0,0,0,0
3774,3852,Sonny Weems,556,1216,49.0,161.0,507,1055,135,196,95.0,360.0,455.0,306,94.0,29.0,239.0,315,1296,0,0,0,0,0,0,0,0,0,0,0,0
3775,3853,Steven Hill,1,1,0.0,0.0,1,1,0,0,2.0,1.0,3.0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3776,3854,Sun Yue,3,11,0.0,6.0,3,5,0,0,0.0,0.0,0.0,2,1.0,1.0,3.0,10,6,0,0,0,0,0,0,0,0,0,0,1,0
3777,3855,Trey Johnson,32,85,2.0,6.0,30,79,27,29,7.0,20.0,27.0,26,3.0,2.0,16.0,38,93,0,0,0,0,0,0,0,0,0,0,0,0
3778,3856,Walter Sharpe,4,11,0.0,2.0,4,9,0,2,0.0,3.0,3.0,0,0.0,2.0,0.0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
3779,3857,A.J. Price,600,1581,233.0,747.0,367,834,223,303,74.0,335.0,409.0,613,132.0,9.0,243.0,252,1656,0,0,0,0,0,0,0,0,0,0,0,0
3780,3858,Alonzo Gee,1209,2759,216.0,658.0,993,2101,692,920,488.0,1148.0,1636.0,504,454.0,126.0,535.0,944,3326,0,0,0,0,0,0,0,0,0,0,0,0
3781,3859,Antonio Anderson,1,3,0.0,0.0,1,3,0,0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3782,3860,Austin Daye,731,1827,265.0,741.0,466,1086,237,307,174.0,815.0,989.0,279,146.0,148.0,261.0,619,1964,0,0,0,0,0,0,0,0,0,0,1,0
3783,3861,Brandon Jennings,3054,7938,1044.0,3055.0,2010,4883,1558,1973,374.0,1577.0,1951.0,3716,778.0,109.0,1388.0,1169,8710,0,0,0,0,0,0,0,0,5,0,0,0
3784,3862,Byron Mullens,630,1531,144.0,437.0,486,1094,183,265,224.0,658.0,882.0,167,89.0,109.0,214.0,399,1587,0,0,0,0,0,0,0,0,0,0,0,0
3785,3863,Cedric Jackson,12,40,2.0,12.0,10,28,14,24,4.0,12.0,16.0,28,6.0,4.0,22.0,14,40,0,0,0,0,0,0,0,0,0,0,0,0
3786,3864,Chase Budinger,1292,3005,437.0,1258.0,855,1747,448,569,281.0,1109.0,1390.0,537,245.0,75.0,354.0,547,3469,0,0,0,0,0,0,0,0,0,0,0,0
3787,3865,Chris Hunter,109,217,0.0,4.0,109,213,52,69,56.0,111.0,167.0,37,13.0,35.0,30.0,132,270,0,0,0,0,0,0,0,0,0,0,0,0
3788,3866,DaJuan Summers,103,268,29.0,79.0,74,189,43,67,24.0,58.0,82.0,29,18.0,8.0,37.0,104,278,0,0,0,0,0,0,0,0,0,0,0,0
3789,3870,David Andersen,259,582,43.0,124.0,216,458,74,111,94.0,282.0,376.0,70,25.0,30.0,81.0,199,635,0,0,0,0,0,0,0,0,0,0,0,0
3790,3871,DeJuan Blair,1242,2371,0.0,9.0,1242,2362,381,627,810.0,1343.0,2153.0,349,316.0,127.0,471.0,1003,2865,0,0,0,0,0,0,0,0,3,0,0,0
3791,3874,Derrick Brown,428,818,18.0,51.0,410,767,206,333,208.0,304.0,512.0,152,109.0,42.0,144.0,267,1080,0,0,0,0,0,0,0,0,0,0,0,0
3792,3875,Earl Clark,618,1544,123.0,377.0,495,1167,199,307,254.0,768.0,1022.0,161,108.0,179.0,234.0,435,1558,0,0,0,0,0,0,0,0,0,0,0,0
3793,3876,Eric Maynor,732,1872,179.0,521.0,553,1351,253,353,106.0,456.0,562.0,1260,182.0,34.0,474.0,483,1896,0,0,0,0,0,0,0,0,0,0,0,0
3794,3878,Gerald Henderson,2249,5111,249.0,762.0,2000,4349,1240,1564,314.0,1402.0,1716.0,1009,358.0,183.0,639.0,930,5987,0,0,0,0,0,0,0,0,0,0,0,0
3795,3879,Hasheem Thabeet,210,382,0.0,0.0,210,382,151,261,243.0,469.0,712.0,31,69.0,210.0,148.0,549,571,0,0,0,0,0,0,0,0,0,0,0,0
3796,3882,JamesOn Curry,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,3883,Jeff Ayres,287,519,2.0,5.0,285,514,114,147,196.0,436.0,632.0,99,37.0,66.0,132.0,360,690,0,0,0,0,0,0,0,0,0,0,1,0
3798,3885,Jermaine Taylor,233,511,33.0,112.0,200,399,75,102,73.0,97.0,170.0,80,38.0,13.0,111.0,93,574,0,0,0,0,0,0,0,0,0,0,0,0
3799,3887,Jon Brockman,118,242,0.0,1.0,118,241,84,136,212.0,260.0,472.0,49,33.0,9.0,57.0,267,320,0,0,0,0,0,0,0,0,0,0,0,0
3800,3889,Jonny Flynn,597,1510,128.0,383.0,469,1127,313,390,52.0,294.0,346.0,730,128.0,9.0,418.0,202,1635,0,0,0,0,0,0,0,0,3,0,0,0
3801,3890,Jordan Hill,1538,3099,3.0,27.0,1535,3072,591,852,1016.0,1734.0,2750.0,358,178.0,320.0,487.0,1038,3670,0,0,0,0,0,0,0,0,0,0,0,0
3802,3892,Lester Hudson,178,468,49.0,181.0,129,287,95,116,30.0,111.0,141.0,120,54.0,14.0,102.0,90,500,0,0,0,0,0,0,0,0,0,0,0,0
3803,3893,Marcus Landry,32,86,18.0,56.0,14,30,6,10,10.0,28.0,38.0,0,2.0,4.0,12.0,28,88,0,0,0,0,0,0,0,0,0,0,0,0
3804,3894,Marcus Thornton,3082,7336,1077.0,3020.0,2005,4316,1115,1355,586.0,1454.0,2040.0,1010,601.0,92.0,729.0,1087,8356,0,0,0,0,0,0,0,0,3,0,0,0
3805,3895,Oliver Lafayette,3,6,1.0,2.0,2,4,0,0,1.0,3.0,4.0,2,0.0,0.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
3806,3897,Othyus Jeffers,80,171,2.0,12.0,78,159,79,119,60.0,111.0,171.0,43,38.0,0.0,36.0,80,241,0,0,0,0,0,0,0,0,0,0,1,0
3807,3899,Reggie Williams,599,1313,199.0,545.0,400,768,201,268,105.0,388.0,493.0,301,88.0,13.0,142.0,241,1598,0,0,0,0,0,0,0,0,0,0,0,0
3808,3900,Rodrigue Beaubois,502,1143,129.0,397.0,373,746,153,189,47.0,291.0,338.0,374,124.0,52.0,204.0,312,1286,0,0,0,0,0,0,0,0,0,0,1,0
3809,3901,Sam Young,605,1393,54.0,192.0,551,1201,286,386,183.0,452.0,635.0,195,151.0,63.0,220.0,334,1550,0,0,0,0,0,0,0,0,0,0,0,0
3810,3904,Sundiata Gaines,224,563,53.0,184.0,171,379,118,214,59.0,154.0,213.0,249,99.0,4.0,120.0,125,619,0,0,0,0,0,0,0,0,0,0,0,0
3811,3906,Taylor Griffin,4,10,0.0,2.0,4,8,2,4,0.0,2.0,2.0,1,0.0,2.0,1.0,4,10,0,0,0,0,0,0,0,0,0,0,0,0
3812,3907,Terrence Williams,565,1374,80.0,251.0,485,1123,194,299,84.0,614.0,698.0,467,112.0,26.0,298.0,259,1404,0,0,0,0,0,0,0,0,0,0,0,0
3813,3908,Toney Douglas,1354,3361,557.0,1574.0,797,1787,480,578,265.0,835.0,1100.0,1108,439.0,38.0,525.0,1001,3745,0,0,0,0,0,0,0,0,0,0,0,0
3814,3909,Trey Gilder,1,1,0.0,0.0,1,1,0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3815,3910,Ty Lawson,2635,5778,509.0,1427.0,2126,4351,1571,2050,377.0,1249.0,1626.0,3553,689.0,59.0,1254.0,985,7350,0,0,0,0,0,0,0,0,0,0,0,0
3816,3911,Tyler Hansbrough,947,2156,3.0,22.0,944,2134,984,1333,745.0,1063.0,1808.0,181,207.0,91.0,319.0,869,2881,0,0,0,0,0,0,0,0,0,0,0,0
3817,3916,Andy Rautins,3,7,1.0,4.0,2,3,1,2,0.0,1.0,1.0,3,1.0,0.0,7.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3818,3917,Armon Johnson,86,187,7.0,18.0,79,169,25,34,13.0,49.0,62.0,67,15.0,1.0,50.0,49,204,0,0,0,0,0,0,0,0,0,0,0,0
3819,3919,Ben Uzoh,131,342,3.0,10.0,128,332,55,94,68.0,127.0,195.0,191,47.0,14.0,63.0,91,320,0,0,0,0,0,0,0,0,0,0,0,0
3820,3921,Chris Johnson,106,199,0.0,0.0,106,199,81,112,74.0,130.0,204.0,18,25.0,64.0,63.0,157,293,0,0,0,0,0,0,0,0,0,0,0,0
3821,3922,Christian Eyenga,142,356,27.0,97.0,115,259,26,44,35.0,116.0,151.0,45,40.0,38.0,53.0,92,337,0,0,0,0,0,0,0,0,0,0,0,0
3822,3923,Cole Aldrich,479,905,0.0,0.0,479,905,192,264,364.0,887.0,1251.0,192,142.0,256.0,222.0,569,1150,0,0,0,0,0,0,0,0,0,0,0,0
3823,3924,Craig Brackins,13,49,3.0,14.0,10,35,1,2,7.0,12.0,19.0,9,1.0,1.0,4.0,9,30,0,0,0,0,0,0,0,0,0,0,0,0
3824,3925,Damion James,61,147,0.0,6.0,61,141,28,42,25.0,106.0,131.0,26,23.0,20.0,38.0,56,150,0,0,0,0,0,0,0,0,0,0,1,0
3825,3927,Derrick Caracter,32,66,0.0,0.0,32,66,17,23,19.0,24.0,43.0,7,4.0,10.0,19.0,47,81,0,0,0,0,0,0,0,0,0,0,0,0
3826,3929,Devin Ebanks,82,213,8.0,36.0,74,177,52,72,51.0,71.0,122.0,24,18.0,12.0,35.0,56,224,0,0,0,0,0,0,0,0,0,0,0,0
3827,3930,Dexter Pittman,53,120,0.0,0.0,53,120,18,36,45.0,56.0,101.0,9,8.0,8.0,25.0,91,124,0,0,0,0,0,0,0,0,0,0,2,0
3828,3931,Dominique Jones,83,227,2.0,21.0,81,206,78,107,33.0,81.0,114.0,144,29.0,10.0,76.0,64,246,0,0,0,0,0,0,0,0,0,0,1,0
3829,3935,Eugene Jeter,106,259,6.0,30.0,100,229,37,41,9.0,61.0,70.0,162,29.0,2.0,51.0,54,255,0,0,0,0,0,0,0,0,0,0,0,0
3830,3937,Gani Lawal,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,3938,Garret Siler,17,31,0.0,0.0,17,31,11,22,16.0,12.0,28.0,3,1.0,4.0,10.0,20,45,0,0,0,0,0,0,0,0,0,0,0,0
3832,3939,Gary Forbes,236,544,48.0,141.0,188,403,125,178,55.0,163.0,218.0,103,47.0,10.0,100.0,133,645,0,0,0,0,0,0,0,0,0,0,0,0
3833,3940,Gary Neal,1656,3995,578.0,1547.0,1078,2448,671,781,105.0,874.0,979.0,756,186.0,11.0,494.0,678,4561,0,0,0,0,0,0,0,0,5,0,0,0
3834,3943,Greivis Vásquez,1655,3955,521.0,1469.0,1134,2486,518,626,145.0,1049.0,1194.0,2258,267.0,39.0,881.0,910,4349,0,0,0,0,0,0,0,0,0,0,0,0
3835,3944,Hamady N'Diaye,7,15,0.0,0.0,7,15,6,13,7.0,18.0,25.0,3,2.0,9.0,6.0,33,20,0,0,0,0,0,0,0,0,0,0,0,0
3836,3947,James Anderson,577,1402,217.0,671.0,360,731,200,261,126.0,506.0,632.0,333,136.0,60.0,241.0,317,1571,0,0,0,0,0,0,0,0,0,0,0,0
3837,3948,Jeff Adrien,407,832,0.0,2.0,407,830,257,407,323.0,642.0,965.0,138,74.0,115.0,130.0,367,1071,0,0,0,0,0,0,0,0,0,0,0,0
3838,3949,Jeremy Evans,364,640,6.0,26.0,358,614,145,211,239.0,402.0,641.0,107,90.0,121.0,85.0,291,879,0,0,0,0,0,0,0,0,0,0,0,0
3839,3952,Jordan Crawford,2106,5143,536.0,1700.0,1570,3443,878,1054,256.0,944.0,1200.0,1506,321.0,38.0,887.0,726,5626,0,0,0,0,0,0,0,0,0,0,0,0
3840,3953,Kevin Séraphin,1134,2318,0.0,7.0,1134,2311,248,347,502.0,960.0,1462.0,246,88.0,304.0,449.0,903,2516,0,0,0,0,0,0,0,0,0,0,0,0
3841,3955,Landry Fields,684,1446,120.0,361.0,564,1085,243,365,248.0,844.0,1092.0,419,212.0,45.0,270.0,310,1731,0,0,0,0,0,0,0,0,5,0,0,0
3842,3956,Larry Owens,34,75,14.0,31.0,20,44,11,22,4.0,39.0,43.0,20,18.0,11.0,12.0,46,93,0,0,0,0,0,0,0,0,0,0,0,0
3843,3957,Larry Sanders,669,1395,0.0,5.0,669,1390,182,329,475.0,870.0,1345.0,174,152.0,429.0,224.0,666,1520,0,0,0,0,0,0,0,0,0,0,0,0
3844,3958,Lazar Hayward,70,202,21.0,78.0,49,124,46,60,25.0,65.0,90.0,35,17.0,8.0,28.0,65,207,0,0,0,0,0,0,0,0,0,0,0,0
3845,3959,Luke Babbitt,741,1808,454.0,1135.0,287,673,141,188,118.0,824.0,942.0,255,97.0,65.0,184.0,574,2077,0,0,0,0,0,0,0,0,0,0,0,0
3846,3960,Luke Harangody,181,477,37.0,153.0,144,324,47,64,100.0,239.0,339.0,66,36.0,37.0,36.0,177,446,0,0,0,0,0,0,0,0,0,0,0,0
3847,3961,Manny Harris,199,524,53.0,150.0,146,374,124,168,57.0,196.0,253.0,129,48.0,14.0,101.0,104,575,0,0,0,0,0,0,0,0,0,0,0,0
3848,3962,Marcus Cousin,2,3,0.0,0.0,2,3,0,0,0.0,3.0,3.0,0,0.0,1.0,1.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3849,3963,Mustafa Shakur,21,62,1.0,11.0,20,51,9,17,7.0,15.0,22.0,29,5.0,3.0,20.0,17,52,0,0,0,0,0,0,0,0,0,0,0,0
3850,3964,Nikola Peković,1314,2537,0.0,0.0,1314,2537,777,1023,803.0,1004.0,1807.0,199,140.0,151.0,414.0,632,3405,0,0,0,0,0,0,0,0,0,0,0,0
3851,3965,Ömer Aşık,956,1817,0.0,1.0,956,1816,589,1075,1045.0,2364.0,3409.0,283,169.0,343.0,551.0,948,2501,0,0,0,0,0,0,0,0,0,0,0,0
3852,3966,Pape Sy,2,6,0.0,1.0,2,5,3,3,2.0,1.0,3.0,2,1.0,0.0,3.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
3853,3967,Patrick Ewing,0,5,0.0,2.0,0,3,3,4,1.0,1.0,2.0,2,0.0,1.0,1.0,1,3,11,1,0,0,0,0,23,9,5,0,0,1
3854,3971,Samardo Samuels,237,532,0.0,4.0,237,528,164,251,148.0,218.0,366.0,45,38.0,41.0,115.0,231,638,0,0,0,0,0,0,0,0,0,0,0,0
3855,3972,Semih Erden,163,296,0.0,0.0,163,296,99,161,94.0,214.0,308.0,49,40.0,53.0,84.0,268,425,0,0,0,0,0,0,0,0,0,0,0,0
3856,3973,Sherron Collins,7,25,2.0,10.0,5,15,1,1,0.0,5.0,5.0,8,2.0,0.0,4.0,2,17,0,0,0,0,0,0,0,0,0,0,0,0
3857,3974,Solomon Alabi,16,51,0.0,0.0,16,51,7,10,22.0,39.0,61.0,5,4.0,11.0,8.0,16,39,0,0,0,0,0,0,0,0,0,0,0,0
3858,3975,Tiago Splitter,1073,1932,2.0,14.0,1071,1918,668,958,576.0,1203.0,1779.0,423,198.0,209.0,384.0,685,2816,0,0,0,0,0,0,0,0,0,0,1,0
3859,3976,Timofey Mozgov,1607,3000,13.0,64.0,1594,2936,793,1082,1018.0,1919.0,2937.0,320,187.0,505.0,678.0,1309,4020,0,0,0,0,0,0,0,0,0,0,1,0
3860,3977,Trevor Booker,1725,3346,83.0,279.0,1642,3067,574,892,1146.0,2104.0,3250.0,648,383.0,298.0,599.0,1182,4107,0,0,0,0,0,0,0,0,0,0,0,0
3861,3979,Willie Warren,13,35,5.0,15.0,8,20,6,8,1.0,11.0,12.0,27,6.0,0.0,8.0,16,37,0,0,0,0,0,0,0,0,0,0,0,0
3862,3980,Xavier Henry,368,907,41.0,126.0,327,781,273,430,81.0,270.0,351.0,120,100.0,23.0,139.0,264,1050,0,0,0,0,0,0,0,0,0,0,0,0
3863,3981,Zabian Dowdell,51,125,3.0,10.0,48,115,16,17,5.0,15.0,20.0,51,20.0,2.0,29.0,30,121,0,0,0,0,0,0,0,0,0,0,0,0
3864,3983,Andrew Goudelock,77,196,29.0,84.0,48,112,14,16,7.0,27.0,34.0,24,10.0,2.0,28.0,36,197,0,0,0,0,0,0,0,0,0,0,0,0
3865,3986,Carldell Johnson,11,35,4.0,15.0,7,20,1,3,1.0,8.0,9.0,22,8.0,0.0,7.0,11,27,0,0,0,0,0,0,0,0,0,0,0,0
3866,3988,Charles Jenkins,228,533,5.0,24.0,223,509,58,83,24.0,108.0,132.0,258,63.0,10.0,102.0,129,519,0,0,0,0,0,0,0,0,0,0,0,0
3867,3989,Chris Singleton,233,620,58.0,182.0,175,438,88,139,112.0,360.0,472.0,92,117.0,57.0,100.0,325,612,0,0,0,0,0,0,0,0,0,0,0,0
3868,3990,Chris Wright,44,80,0.0,1.0,44,79,30,46,29.0,36.0,65.0,9,14.0,18.0,13.0,39,118,0,0,0,0,0,0,0,0,0,0,0,0
3869,3991,Cory Higgins,58,179,5.0,25.0,53,154,43,62,8.0,30.0,38.0,41,8.0,6.0,39.0,45,164,0,0,0,0,0,0,0,0,0,0,0,0
